txn_id,customer_id,txn_date,amount,txn_type,channel,branch_id
8375,752,2024-01-01,511.52,withdraw,branch,18
8376,430,2025-08-28,404.78,payment,branch,5
8377,903,2025-03-21,2483.09,payment,online,19
8378,868,2025-01-26,2164.09,payment,atm,1
8379,845,2025-03-05,1156.98,withdraw,online,6
8380,662,2024-08-29,1279.36,transfer,atm,16
8381,625,2024-09-24,2661.94,withdraw,branch,15
8382,484,2023-11-13,2020.79,deposit,online,15
8383,574,2024-07-26,1548.07,transfer,online,2
8384,636,2025-05-11,1895.12,withdraw,mobile,8
8385,232,2023-10-09,4049.32,transfer,atm,15
8386,17,2025-09-19,2485.46,deposit,atm,1
8387,1000,2025-03-30,1315.87,payment,online,2
8388,274,2023-11-21,2126.42,transfer,atm,19
8389,660,2024-12-21,837.67,withdraw,mobile,18
8390,329,2024-07-02,3561.95,transfer,mobile,16
8391,172,2023-11-01,3644.48,deposit,atm,3
8392,297,2025-01-10,3880.63,deposit,atm,15
8393,622,2024-03-14,847.88,deposit,branch,3
8394,628,2024-07-03,1429.49,payment,mobile,4
8395,653,2025-06-29,3608.16,withdraw,online,17
8396,879,2025-04-23,3148.29,payment,branch,19
8397,74,2025-03-12,4718.18,payment,branch,17
8398,113,2023-11-18,2713.69,transfer,online,9
8399,497,2025-08-30,2236.33,payment,online,16
8400,855,2024-04-26,1930.86,transfer,mobile,6
8401,386,2024-11-02,662.43,withdraw,mobile,18
8402,669,2025-03-18,1042.67,withdraw,branch,10
8403,701,2024-06-20,2509.33,withdraw,online,4
8404,468,2024-05-08,4393.2,payment,online,11
8405,385,2024-06-13,268.65,withdraw,mobile,10
8406,548,2024-01-29,1246.53,withdraw,mobile,6
8407,702,2025-08-01,2153.79,deposit,online,18
8408,38,2025-02-09,2592.91,withdraw,branch,5
8409,443,2025-06-07,899.53,deposit,online,2
8410,945,2024-07-10,2930.37,deposit,branch,19
8411,319,2025-05-27,2144.89,withdraw,atm,12
8412,863,2025-01-01,833.44,payment,online,17
8413,487,2025-09-05,697.48,payment,mobile,2
8414,924,2024-04-29,2176.68,payment,branch,14
8415,270,2025-02-13,1486.82,deposit,branch,18
8416,67,2024-08-01,2650.4,deposit,online,19
8417,550,2024-05-19,3650.83,deposit,branch,6
8418,425,2025-03-15,2309.65,deposit,branch,16
8419,280,2024-08-30,5768.09,payment,branch,17
8420,201,2024-07-25,921.38,withdraw,mobile,1
8421,557,2024-09-20,3469.63,transfer,online,11
8422,256,2025-08-01,1147.68,payment,mobile,8
8423,517,2024-02-24,828.54,withdraw,atm,3
8424,553,2024-07-16,1884.99,withdraw,atm,19
8425,575,2025-07-21,183.5,payment,online,7
8426,444,2025-01-24,1808.8,deposit,online,11
8427,410,2025-08-31,819.26,deposit,online,6
8428,882,2024-03-11,1713.28,deposit,mobile,13
8429,321,2024-12-18,2653.42,withdraw,atm,17
8430,285,2024-04-23,2136.79,deposit,atm,16
8431,436,2024-12-13,2116.74,payment,branch,6
8432,877,2024-06-28,952.66,withdraw,online,4
8433,649,2023-10-28,1850.87,payment,online,13
8434,184,2025-02-23,1504.5,withdraw,atm,11
8435,554,2024-11-22,4133.69,withdraw,branch,19
8436,380,2024-06-20,2076.14,payment,atm,4
8437,160,2023-10-22,2315.22,withdraw,branch,13
8438,974,2023-12-20,1387.12,payment,mobile,8
8439,146,2023-11-21,2309.6,transfer,online,1
8440,510,2025-05-07,783.35,deposit,atm,11
8441,32,2025-07-13,1653.76,deposit,atm,13
8442,890,2024-07-14,1318.61,payment,mobile,10
8443,577,2023-10-30,959.62,deposit,mobile,10
8444,986,2025-07-21,1489.33,transfer,online,13
8445,489,2025-04-02,474.66,deposit,mobile,6
8446,628,2024-11-25,3481.32,deposit,online,1
8447,127,2024-03-08,1673.53,payment,online,14
8448,288,2025-06-06,3360.56,withdraw,mobile,19
8449,395,2024-01-29,1013.74,deposit,mobile,15
8450,520,2024-09-04,3131.75,withdraw,mobile,1
8451,514,2025-09-17,4550.62,payment,online,6
8452,98,2025-09-30,3094.47,withdraw,mobile,19
8453,807,2025-06-08,2019.64,payment,atm,18
8454,508,2025-02-27,2747.86,payment,atm,4
8455,687,2025-02-07,3733.19,withdraw,mobile,8
8456,746,2024-08-09,919.89,transfer,online,18
8457,980,2024-03-20,2722.46,transfer,mobile,16
8458,638,2025-08-23,1601.87,withdraw,atm,7
8459,108,2024-10-26,3074.28,deposit,online,10
8460,187,2023-12-25,3504.24,withdraw,online,9
8461,753,2024-02-28,2169.01,payment,online,17
8462,954,2024-08-26,871.68,withdraw,atm,13
8463,959,2025-05-06,3225.39,deposit,online,6
8464,964,2023-11-29,2794.04,payment,branch,10
8465,108,2024-02-01,1970.51,transfer,atm,18
8466,291,2024-08-12,3003.34,transfer,mobile,17
8467,42,2025-03-12,1860.89,transfer,branch,17
8468,284,2024-09-12,321.75,transfer,branch,4
8469,11,2025-06-28,1943.23,payment,online,4
8470,576,2024-01-06,2641.52,payment,branch,6
8471,595,2025-06-30,2178.88,transfer,branch,8
8472,315,2024-07-13,243.65,deposit,branch,12
8473,917,2025-10-02,2241.59,deposit,online,8
8474,381,2023-11-23,1540.82,transfer,atm,2
8475,727,2025-08-29,1597.86,transfer,branch,13
8476,962,2023-12-23,2857.58,transfer,online,14
8477,832,2024-02-26,2294.16,transfer,branch,16
8478,159,2025-05-04,3323.88,payment,mobile,6
8479,813,2025-06-18,3605.68,withdraw,branch,17
8480,627,2023-12-14,3043.31,transfer,online,15
8481,104,2025-06-18,1593.89,payment,branch,1
8482,10,2024-10-21,3188.73,payment,online,14
8483,408,2025-08-30,3251.15,withdraw,online,9
8484,568,2025-02-03,1430.01,payment,online,16
8485,534,2024-03-26,450.34,withdraw,atm,8
8486,415,2025-08-20,3230.16,transfer,branch,6
8487,849,2024-10-06,2872.66,withdraw,atm,13
8488,362,2023-12-09,1593.7,withdraw,online,5
8489,789,2025-03-31,1561.6,payment,atm,1
8490,282,2025-09-20,2329.64,deposit,online,18
8491,517,2024-08-18,4152.63,withdraw,branch,12
8492,56,2025-02-18,1077.45,payment,mobile,10
8493,720,2024-06-21,2160.11,deposit,branch,10
8494,40,2024-10-18,559.56,transfer,mobile,19
8495,62,2025-01-29,553.1,deposit,atm,18
8496,108,2025-04-15,2201.14,transfer,mobile,6
8497,277,2024-03-31,1538.76,payment,branch,18
8498,258,2025-08-02,2057.41,deposit,online,15
8499,348,2024-10-19,4537.19,transfer,atm,17
8500,282,2024-05-25,4046.68,payment,online,18
8501,984,2025-08-10,1652.98,payment,online,11
8502,216,2025-01-27,1349.55,payment,atm,11
8503,538,2025-10-06,2289.47,transfer,branch,1
8504,777,2023-11-30,2759.22,transfer,atm,3
8505,445,2023-10-23,1411.01,deposit,branch,1
8506,378,2023-12-30,3074.53,withdraw,branch,6
8507,42,2024-08-20,1173.9,transfer,online,1
8508,297,2024-01-27,1526.81,transfer,atm,19
8509,149,2025-01-10,2778.73,transfer,mobile,2
8510,883,2024-12-08,3493.75,payment,atm,15
8511,743,2024-12-20,2242.94,transfer,branch,13
8512,225,2024-05-14,4307.46,payment,online,8
8513,241,2025-03-21,2360.56,deposit,online,9
8514,318,2024-02-21,946.73,deposit,branch,18
8515,681,2024-06-14,4051.08,payment,online,13
8516,587,2025-08-28,1671.29,withdraw,branch,19
8517,88,2024-06-16,2480.96,withdraw,mobile,3
8518,118,2024-02-18,1149.77,payment,branch,3
8519,311,2024-09-30,1321.7,deposit,mobile,7
8520,830,2025-01-25,1158.75,withdraw,mobile,19
8521,770,2024-02-02,1770.6,withdraw,atm,17
8522,697,2024-11-27,1246.04,transfer,branch,6
8523,507,2024-12-17,2962.63,withdraw,branch,9
8524,152,2024-07-30,1074.86,deposit,atm,2
8525,662,2024-07-23,1552.04,payment,mobile,18
8526,554,2024-03-15,687.34,payment,mobile,10
8527,905,2024-06-10,1531.04,withdraw,branch,13
8528,389,2024-11-30,839.31,transfer,atm,2
8529,730,2024-02-02,549.93,deposit,online,11
8530,598,2024-06-19,2839.11,deposit,online,9
8531,605,2024-10-19,1266.72,transfer,online,12
8532,830,2023-11-27,3943.18,deposit,atm,10
8533,920,2025-04-01,2981.75,transfer,branch,19
8534,388,2023-12-27,930.72,deposit,mobile,9
8535,90,2024-05-25,2033.59,withdraw,mobile,8
8536,189,2023-11-12,2749.43,deposit,atm,13
8537,828,2024-10-15,1718.38,transfer,online,10
8538,981,2025-05-04,641.91,transfer,branch,5
8539,849,2024-11-25,2146.16,transfer,online,2
8540,367,2024-06-09,2184.91,deposit,atm,2
8541,71,2024-01-15,1485.35,withdraw,online,16
8542,423,2024-03-31,2673.33,deposit,mobile,3
8543,523,2024-02-02,5024.13,payment,atm,11
8544,678,2024-12-12,291.21,transfer,online,14
8545,305,2024-04-07,3001.78,withdraw,online,13
8546,151,2024-11-01,1717.27,withdraw,online,13
8547,74,2024-06-06,2568.45,deposit,branch,8
8548,26,2025-08-18,2608.19,payment,atm,5
8549,62,2025-06-15,1546.25,transfer,online,16
8550,102,2025-06-23,620.9,withdraw,branch,19
8551,4,2023-10-17,3389.24,withdraw,branch,16
8552,521,2025-06-12,2628.14,deposit,online,12
8553,124,2023-12-11,1703.33,payment,online,6
8554,542,2025-08-03,1673.69,transfer,online,13
8555,183,2024-05-01,3786.38,deposit,mobile,4
8556,908,2024-12-23,1515.63,withdraw,branch,14
8557,679,2025-08-11,3106.22,payment,atm,17
8558,964,2023-12-20,2169.48,deposit,branch,19
8559,335,2024-10-30,81.55,withdraw,atm,12
8560,521,2024-02-07,1715.57,transfer,mobile,18
8561,660,2025-07-21,2782.85,payment,atm,15
8562,968,2025-06-20,2572.55,transfer,atm,5
8563,236,2024-12-27,344.96,deposit,online,12
8564,357,2024-06-13,2253.58,deposit,branch,19
8565,11,2024-03-21,2150.77,deposit,branch,12
8566,185,2024-05-10,1780.24,deposit,atm,16
8567,505,2024-05-03,2443.99,withdraw,branch,4
8568,708,2025-06-26,2703.81,payment,online,14
8569,281,2025-01-11,1179.57,deposit,branch,19
8570,908,2025-07-19,2847.9,payment,branch,16
8571,673,2025-01-03,3891.75,deposit,mobile,17
8572,939,2024-09-19,2593.41,transfer,online,18
8573,756,2024-12-01,1667.74,transfer,atm,11
8574,916,2024-03-26,2131.22,transfer,branch,5
8575,548,2024-01-08,2454.22,transfer,atm,2
8576,708,2024-01-31,444.74,payment,online,7
8577,322,2024-01-29,2585.13,payment,mobile,7
8578,478,2025-07-06,875.62,deposit,atm,13
8579,490,2025-10-04,1814.97,withdraw,mobile,1
8580,429,2025-02-25,3623.86,transfer,branch,4
8581,457,2024-07-16,1506.09,withdraw,mobile,11
8582,820,2024-12-30,1047.45,transfer,online,4
8583,479,2024-02-09,1774.1,payment,mobile,8
8584,865,2025-01-17,2916.14,payment,atm,19
8585,639,2025-07-04,2019.27,deposit,online,3
8586,317,2025-08-06,1750.78,transfer,online,15
8587,749,2024-11-27,2158.89,deposit,mobile,12
8588,100,2023-11-19,4282.11,payment,branch,19
8589,650,2025-06-07,2340.06,payment,mobile,2
8590,94,2025-08-04,1567.18,withdraw,mobile,1
8591,283,2025-06-02,1699.9,deposit,mobile,19
8592,452,2024-04-08,2221.45,payment,online,8
8593,490,2024-06-22,3536.8,transfer,online,13
8594,63,2024-10-29,2311.3,withdraw,branch,4
8595,377,2025-01-28,2447.13,deposit,atm,10
8596,108,2025-07-12,1172.08,transfer,atm,11
8597,777,2025-07-07,2166.39,withdraw,atm,11
8598,837,2025-01-05,1982.68,transfer,branch,7
8599,785,2023-11-21,1898.99,transfer,atm,1
8600,718,2024-09-19,1871.98,withdraw,mobile,17
8601,507,2025-09-16,1210.3,withdraw,atm,13
8602,872,2024-05-14,565.53,payment,mobile,7
8603,889,2025-06-19,1509.66,transfer,branch,3
8604,178,2024-04-02,2743.8,payment,online,8
8605,582,2025-03-08,2335.81,withdraw,mobile,9
8606,819,2024-07-04,1290.88,deposit,atm,2
8607,559,2025-03-18,1860.42,transfer,atm,16
8608,830,2025-09-28,2188.31,payment,branch,3
8609,166,2024-05-30,562.2,deposit,online,8
8610,383,2025-08-03,3478.94,withdraw,atm,17
8611,71,2025-05-18,101.3,payment,online,18
8612,302,2024-06-20,2702.2,withdraw,online,11
8613,892,2024-12-29,3675.03,withdraw,online,13
8614,954,2025-09-17,4653.15,payment,mobile,4
8615,524,2025-03-09,2243.58,payment,branch,8
8616,93,2025-01-01,2261.43,withdraw,mobile,4
8617,876,2024-08-07,789.07,transfer,atm,15
8618,444,2025-05-27,2517.42,deposit,mobile,7
8619,98,2024-09-03,4057.0,payment,atm,19
8620,278,2025-09-23,3229.21,payment,online,8
8621,734,2025-07-06,189.38,withdraw,mobile,8
8622,635,2025-05-26,2648.37,withdraw,mobile,11
8623,52,2024-06-19,235.6,transfer,atm,16
8624,35,2025-01-05,2514.61,payment,atm,12
8625,754,2025-04-23,1523.75,deposit,mobile,3
8626,102,2024-12-16,1862.59,transfer,atm,3
8627,313,2025-02-17,2634.62,deposit,branch,13
8628,972,2024-07-13,41.67,payment,atm,10
8629,982,2024-09-06,3277.05,transfer,atm,7
8630,442,2024-05-16,2784.6,withdraw,mobile,14
8631,274,2025-06-01,2566.69,withdraw,atm,9
8632,622,2025-03-28,3988.4,deposit,atm,8
8633,833,2024-02-04,2534.07,deposit,branch,1
8634,790,2024-07-22,1421.43,transfer,atm,8
8635,925,2025-10-02,1345.94,transfer,atm,17
8636,636,2025-06-02,749.52,payment,atm,5
8637,22,2025-04-20,1186.23,deposit,online,1
8638,626,2023-10-23,676.92,payment,atm,19
8639,599,2025-07-02,3380.04,withdraw,online,8
8640,37,2024-06-29,1464.59,withdraw,online,6
8641,266,2025-08-03,1817.96,withdraw,online,13
8642,646,2024-02-24,4114.67,payment,branch,1
8643,670,2025-04-11,939.85,deposit,online,4
8644,32,2025-07-26,714.3,payment,mobile,13
8645,17,2024-04-30,2055.62,payment,branch,10
8646,52,2024-06-25,1925.48,payment,online,1
8647,491,2024-05-01,2874.66,deposit,online,6
8648,591,2025-07-06,2962.14,transfer,branch,4
8649,846,2024-11-26,815.93,transfer,mobile,8
8650,46,2025-09-23,2285.66,transfer,branch,1
8651,952,2025-05-12,2301.68,deposit,branch,16
8652,691,2023-10-26,2046.36,payment,online,7
8653,99,2025-04-19,2687.34,deposit,branch,3
8654,892,2024-04-14,365.22,payment,atm,14
8655,790,2025-06-27,2594.7,transfer,branch,2
8656,437,2025-02-09,1277.66,transfer,atm,19
8657,565,2024-09-22,758.39,transfer,mobile,12
8658,343,2025-04-12,2665.23,payment,branch,17
8659,336,2025-04-17,740.92,withdraw,atm,14
8660,899,2024-03-16,1539.86,withdraw,atm,19
8661,280,2024-05-20,2831.0,withdraw,atm,7
8662,92,2024-04-26,2123.36,transfer,online,10
8663,168,2024-06-07,930.37,transfer,mobile,9
8664,615,2023-11-12,1474.32,deposit,mobile,6
8665,569,2024-03-27,884.18,deposit,mobile,4
8666,657,2025-04-08,2234.25,withdraw,online,12
8667,218,2024-07-28,545.82,deposit,branch,5
8668,667,2025-07-31,1992.59,transfer,branch,2
8669,299,2025-03-07,5790.73,withdraw,branch,12
8670,194,2024-07-26,1686.24,withdraw,mobile,12
8671,866,2025-05-17,3397.22,transfer,mobile,16
8672,902,2023-11-22,567.23,transfer,atm,12
8673,726,2024-03-08,3395.94,transfer,branch,19
8674,983,2024-11-06,2008.43,payment,online,14
8675,394,2024-10-21,2982.51,transfer,online,19
8676,505,2025-04-17,2049.09,payment,online,14
8677,22,2025-02-23,285.46,deposit,mobile,10
8678,90,2024-04-06,1400.79,transfer,online,12
8679,776,2024-05-05,1118.24,transfer,online,7
8680,318,2023-11-02,1157.73,deposit,mobile,10
8681,743,2025-01-01,1459.29,payment,online,7
8682,5,2023-11-08,1325.22,deposit,atm,9
8683,492,2024-10-04,522.3,withdraw,branch,1
8684,188,2023-11-29,4088.07,payment,branch,11
8685,413,2025-02-13,414.27,withdraw,atm,9
8686,1,2024-07-26,2868.37,withdraw,atm,6
8687,278,2025-05-07,3754.64,payment,online,18
8688,420,2025-06-07,3686.73,deposit,mobile,4
8689,495,2025-02-27,3674.51,withdraw,online,4
8690,719,2023-10-30,577.33,transfer,online,5
8691,394,2024-09-24,5078.67,transfer,atm,1
8692,722,2025-04-27,1701.51,payment,mobile,14
8693,817,2024-04-02,1133.9,payment,branch,3
8694,161,2024-08-18,2881.01,withdraw,atm,15
8695,724,2024-01-21,725.69,withdraw,atm,19
8696,337,2024-11-02,1866.16,withdraw,mobile,4
8697,249,2025-02-11,1062.49,transfer,online,1
8698,248,2024-09-16,3303.9,payment,atm,17
8699,361,2024-12-08,2526.19,transfer,online,13
8700,499,2024-12-30,2689.67,deposit,atm,2
8701,704,2025-07-08,3149.03,transfer,mobile,19
8702,666,2023-11-10,3573.01,withdraw,online,4
8703,624,2024-02-24,2269.15,withdraw,branch,13
8704,245,2025-09-19,1893.86,transfer,atm,7
8705,827,2024-12-08,1399.46,deposit,mobile,9
8706,521,2025-05-31,2344.36,withdraw,atm,12
8707,593,2025-01-12,1471.93,withdraw,mobile,3
8708,958,2025-06-20,1843.53,withdraw,atm,6
8709,292,2024-12-13,4238.48,deposit,atm,3
8710,477,2025-08-17,2729.14,withdraw,mobile,14
8711,851,2025-03-01,1713.36,withdraw,online,2
8712,753,2025-06-05,3504.13,deposit,mobile,5
8713,560,2025-02-19,122.98,deposit,atm,3
8714,722,2025-02-24,2357.55,payment,atm,18
8715,228,2025-08-07,2050.53,payment,branch,2
8716,154,2025-07-29,1831.07,withdraw,atm,17
8717,563,2025-02-07,1809.36,transfer,branch,19
8718,735,2024-07-19,721.81,payment,atm,13
8719,222,2025-04-06,3613.95,transfer,mobile,5
8720,324,2023-11-02,1987.3,withdraw,online,11
8721,861,2025-07-08,823.45,transfer,branch,9
8722,113,2024-05-11,1447.01,payment,branch,11
8723,853,2025-02-01,798.23,withdraw,atm,10
8724,53,2024-11-27,1904.2,transfer,online,2
8725,525,2024-09-23,1214.42,deposit,mobile,12
8726,583,2024-10-01,1477.64,deposit,mobile,10
8727,166,2024-10-30,3099.9,deposit,atm,11
8728,34,2024-07-03,3571.46,deposit,online,10
8729,524,2025-06-08,2966.94,transfer,mobile,10
8730,637,2024-08-02,480.6,transfer,atm,11
8731,867,2024-06-09,3678.67,withdraw,branch,19
8732,228,2025-02-06,403.21,payment,branch,11
8733,145,2024-10-03,4966.39,payment,mobile,8
8734,888,2024-12-16,2501.63,deposit,mobile,18
8735,78,2025-09-12,1982.5,transfer,mobile,6
8736,265,2025-07-27,1059.07,payment,branch,7
8737,965,2024-12-29,1801.86,payment,mobile,10
8738,11,2025-06-14,470.8,transfer,atm,5
8739,717,2025-06-15,1567.42,deposit,atm,4
8740,105,2025-06-06,321.32,withdraw,online,7
8741,736,2025-03-07,374.73,deposit,online,12
8742,268,2024-02-06,1158.92,withdraw,online,12
8743,151,2025-04-05,873.69,withdraw,branch,17
8744,428,2025-09-23,879.82,deposit,online,7
8745,8,2024-03-25,824.94,transfer,mobile,2
8746,255,2025-02-08,866.49,deposit,mobile,8
8747,930,2023-12-21,2237.76,payment,branch,19
8748,510,2025-03-18,4259.11,transfer,online,8
8749,490,2025-03-04,3154.38,payment,atm,14
8750,847,2025-08-20,1002.31,withdraw,online,4
8751,771,2025-07-02,3499.82,transfer,branch,19
8752,110,2024-09-23,2471.72,deposit,atm,10
8753,466,2025-06-24,4058.87,transfer,online,1
8754,995,2023-11-15,118.29,transfer,branch,9
8755,83,2024-05-14,647.95,deposit,atm,2
8756,665,2025-06-11,2298.02,withdraw,mobile,18
8757,673,2024-04-16,2517.35,deposit,mobile,13
8758,554,2024-09-06,2940.74,payment,branch,5
8759,202,2023-11-09,360.85,payment,atm,14
8760,941,2024-12-31,3603.44,payment,atm,5
8761,684,2024-09-06,1936.42,payment,online,4
8762,487,2024-03-16,2644.66,payment,mobile,8
8763,142,2025-01-26,45.65,withdraw,atm,7
8764,912,2024-05-20,3063.4,withdraw,online,12
8765,982,2023-11-14,2333.47,payment,online,18
8766,207,2024-06-12,2798.89,transfer,branch,17
8767,386,2025-03-18,2295.17,payment,online,18
8768,104,2025-05-05,2189.39,deposit,online,18
8769,927,2025-03-29,414.09,payment,online,4
8770,149,2025-07-04,2616.47,deposit,mobile,8
8771,107,2024-02-07,1085.89,payment,atm,18
8772,979,2023-11-24,1590.86,deposit,online,18
8773,854,2025-10-02,1715.23,deposit,branch,4
8774,524,2024-10-28,2475.28,transfer,atm,7
8775,468,2023-12-02,1735.51,transfer,online,12
8776,53,2024-11-14,3115.36,deposit,branch,8
8777,152,2025-07-05,812.95,withdraw,online,5
8778,379,2025-01-21,2178.59,withdraw,mobile,4
8779,376,2024-07-04,2558.02,withdraw,branch,14
8780,120,2024-08-19,1665.38,transfer,atm,11
8781,47,2024-12-31,2522.29,transfer,mobile,4
8782,763,2025-02-07,2756.65,payment,mobile,2
8783,602,2025-01-27,3278.5,payment,branch,18
8784,478,2024-08-09,557.35,payment,online,14
8785,899,2025-07-06,223.68,withdraw,branch,11
8786,306,2024-12-04,1993.36,withdraw,branch,13
8787,637,2024-09-30,2183.22,payment,atm,10
8788,410,2025-04-09,2808.66,transfer,mobile,13
8789,630,2025-02-12,3412.0,withdraw,mobile,2
8790,112,2024-01-11,99.95,payment,online,8
8791,215,2024-07-28,1134.15,withdraw,branch,1
8792,962,2024-01-19,2339.4,transfer,mobile,4
8793,745,2024-07-19,4132.77,withdraw,online,10
8794,796,2024-07-10,2807.43,payment,branch,2
8795,462,2025-02-07,3446.85,payment,online,7
8796,429,2025-02-28,1816.84,transfer,branch,5
8797,904,2024-10-16,1590.2,transfer,mobile,7
8798,495,2025-02-23,3367.38,transfer,online,11
8799,738,2024-11-03,524.92,transfer,online,17
8800,189,2025-02-01,1427.39,withdraw,mobile,3
8801,777,2025-09-30,2458.25,transfer,atm,17
8802,505,2024-09-11,3552.52,deposit,online,9
8803,471,2025-06-18,3313.27,deposit,mobile,10
8804,826,2025-05-19,3045.89,withdraw,online,12
8805,670,2024-02-09,986.89,deposit,online,3
8806,178,2024-03-30,1204.65,deposit,mobile,17
8807,283,2023-10-25,3484.93,payment,atm,11
8808,346,2024-09-02,2817.99,transfer,atm,16
8809,134,2024-01-27,2279.12,withdraw,atm,16
8810,490,2024-09-14,1804.86,deposit,mobile,8
8811,387,2024-05-28,1093.23,withdraw,online,8
8812,787,2023-12-05,1172.4,transfer,online,18
8813,276,2024-01-30,1509.57,transfer,branch,9
8814,954,2024-08-05,2344.05,transfer,mobile,11
8815,349,2024-04-21,1593.27,payment,atm,3
8816,57,2025-07-29,1668.18,payment,mobile,11
8817,617,2025-09-25,1861.35,payment,online,16
8818,674,2025-04-19,2570.58,deposit,branch,19
8819,747,2025-09-27,1498.71,deposit,online,5
8820,494,2024-02-27,1116.29,transfer,online,18
8821,651,2024-01-18,2620.35,withdraw,branch,13
8822,303,2025-09-01,3539.8,payment,mobile,5
8823,327,2023-11-09,3576.04,deposit,online,8
8824,403,2023-11-25,1658.51,withdraw,mobile,11
8825,759,2025-01-18,1750.39,deposit,branch,3
8826,445,2025-10-02,79.16,deposit,branch,19
8827,76,2024-03-06,3067.15,transfer,branch,8
8828,819,2025-10-02,2572.65,deposit,online,10
8829,590,2025-01-18,2856.34,deposit,branch,10
8830,186,2025-04-19,965.63,deposit,atm,10
8831,710,2025-02-28,769.18,transfer,branch,6
8832,817,2023-12-17,895.87,payment,online,7
8833,293,2025-04-30,1359.5,deposit,atm,14
8834,153,2025-08-27,2710.14,payment,branch,7
8835,638,2023-12-03,81.03,payment,online,7
8836,489,2025-08-25,540.68,payment,mobile,15
8837,79,2023-11-22,2066.28,transfer,online,15
8838,101,2024-11-29,1156.85,payment,online,3
8839,351,2024-10-24,607.18,deposit,mobile,5
8840,428,2025-04-19,3582.82,withdraw,branch,5
8841,443,2024-05-09,2614.32,payment,mobile,2
8842,945,2024-05-13,1806.18,withdraw,branch,3
8843,590,2024-01-25,3593.81,deposit,mobile,4
8844,416,2025-03-21,2597.57,deposit,online,12
8845,584,2025-06-29,3877.86,payment,mobile,1
8846,139,2024-08-25,1307.23,deposit,mobile,6
8847,197,2025-06-30,3869.55,payment,atm,16
8848,865,2024-01-14,2.48,deposit,branch,19
8849,500,2024-06-24,1079.22,payment,online,1
8850,442,2024-06-25,3519.47,deposit,online,5
8851,981,2024-11-21,791.92,payment,atm,4
8852,236,2024-01-14,4447.04,payment,mobile,7
8853,815,2024-07-05,1377.43,withdraw,mobile,2
8854,588,2024-08-18,2305.26,transfer,atm,5
8855,311,2023-11-13,2112.09,deposit,branch,13
8856,340,2024-12-05,1771.11,transfer,online,7
8857,726,2025-04-15,2537.39,transfer,online,11
8858,760,2025-02-05,423.14,payment,branch,15
8859,968,2024-02-18,2208.84,payment,branch,3
8860,20,2025-04-22,824.69,payment,mobile,3
8861,468,2024-02-25,1003.71,payment,online,10
8862,659,2025-06-16,2874.86,deposit,branch,14
8863,150,2024-03-08,1658.6,withdraw,branch,18
8864,232,2025-07-19,1235.91,transfer,branch,4
8865,42,2025-08-06,2476.68,deposit,online,10
8866,583,2025-06-24,1737.53,withdraw,atm,12
8867,487,2024-12-03,905.35,deposit,atm,16
8868,51,2024-03-11,2864.2,payment,online,19
8869,981,2024-07-15,2010.78,deposit,atm,15
8870,666,2025-06-15,1688.75,withdraw,online,4
8871,118,2023-10-22,3102.1,deposit,atm,2
8872,367,2024-01-05,625.35,payment,branch,12
8873,803,2024-08-31,1997.19,withdraw,online,8
8874,251,2025-07-21,86.45,payment,branch,3
8875,904,2024-12-11,2237.39,withdraw,online,16
8876,110,2024-02-26,1248.41,payment,atm,19
8877,738,2024-02-03,1096.09,deposit,online,18
8878,957,2024-04-20,2246.56,transfer,mobile,19
8879,334,2024-09-08,6251.05,payment,branch,15
8880,885,2025-03-07,2034.35,deposit,online,13
8881,197,2024-09-08,2615.14,withdraw,branch,12
8882,390,2024-02-23,2152.29,transfer,online,12
8883,493,2025-02-18,991.53,withdraw,atm,5
8884,320,2024-02-09,482.88,withdraw,mobile,8
8885,670,2023-12-18,3337.62,payment,atm,19
8886,6,2025-02-23,837.12,withdraw,online,13
8887,259,2024-09-17,1346.63,transfer,atm,11
8888,605,2024-03-27,2866.77,transfer,online,3
8889,533,2024-03-27,691.67,transfer,mobile,18
8890,985,2024-03-11,2202.73,deposit,mobile,15
8891,275,2024-12-14,2049.5,payment,mobile,16
8892,835,2024-12-26,752.13,deposit,atm,1
8893,547,2025-07-20,1124.68,withdraw,atm,3
8894,447,2024-06-23,1148.35,deposit,branch,16
8895,349,2025-01-04,891.1,payment,online,4
8896,96,2024-03-16,520.8,deposit,online,5
8897,746,2023-12-18,2698.0,withdraw,branch,19
8898,619,2024-05-01,2961.67,transfer,branch,15
8899,967,2025-05-27,1476.39,payment,atm,2
8900,219,2024-03-11,1799.99,deposit,online,9
8901,701,2024-11-21,1429.32,deposit,mobile,3
8902,350,2025-01-10,5156.34,deposit,atm,19
8903,628,2024-04-02,2650.88,payment,online,2
8904,90,2025-06-03,1366.63,transfer,online,16
8905,616,2025-08-26,197.24,withdraw,branch,5
8906,160,2025-02-23,445.76,deposit,atm,19
8907,749,2024-12-12,323.73,transfer,atm,1
8908,708,2025-05-23,2150.22,deposit,branch,13
8909,423,2023-11-20,4775.49,payment,online,18
8910,119,2024-04-25,1857.44,transfer,online,16
8911,97,2024-11-10,3656.32,deposit,atm,13
8912,937,2023-10-22,3004.04,transfer,mobile,16
8913,407,2025-07-17,1362.37,payment,online,5
8914,843,2025-02-19,4026.91,deposit,atm,7
8915,164,2023-11-28,2872.19,withdraw,branch,4
8916,942,2023-11-10,3721.33,transfer,atm,10
8917,246,2025-01-03,1921.08,deposit,online,4
